R_um,D_um,s_um,C_GND_GND_F,C_feedline_feedline_F,C_island_island_F,C_GND_feedline_F,C_GND_island_F,C_feedline_island_F,row_sum_GND_F,row_sum_feedline_F,row_sum_island_F,missing_cap_GND_F,missing_cap_feedline_F,missing_cap_island_F
120.0,900.0,8.0,7.533e-13,1.939e-13,5.848e-14,-1.907e-13,-5.561e-14,-3.137e-17,5.07e-13,3.131e-15,2.843e-15,-5.07e-13,-3.131e-15,-2.843e-15
120.0,900.0,16.0,7.512e-13,1.938e-13,5.679e-14,-1.906e-13,-5.375e-14,-3.312e-17,5.068e-13,3.131e-15,3.003e-15,-5.068e-13,-3.131e-15,-3.003e-15
120.0,900.0,24.0,7.501e-13,1.938e-13,5.589e-14,-1.907e-13,-5.273e-14,-3.469e-17,5.067e-13,3.133e-15,3.131e-15,-5.067e-13,-3.133e-15,-3.131e-15
120.0,900.0,32.0,7.485e-13,1.937e-13,5.478e-14,-1.906e-13,-5.146e-14,-3.648e-17,5.065e-13,3.137e-15,3.28e-15,-5.065e-13,-3.137e-15,-3.28e-15
120.0,900.0,40.0,7.462e-13,1.937e-13,5.293e-14,-1.906e-13,-4.938e-14,-3.905e-17,5.062e-13,3.137e-15,3.509e-15,-5.062e-13,-3.137e-15,-3.509e-15
120.0,900.0,48.0,7.457e-13,1.937e-13,5.29e-14,-1.905e-13,-4.919e-14,-4.09e-17,5.06e-13,3.14e-15,3.671e-15,-5.06e-13,-3.14e-15,-3.671e-15
120.0,900.0,56.0,7.45e-13,1.937e-13,5.237e-14,-1.905e-13,-4.854e-14,-4.226e-17,5.059e-13,3.139e-15,3.791e-15,-5.059e-13,-3.139e-15,-3.791e-15
120.0,900.0,64.0,7.441e-13,1.938e-13,5.168e-14,-1.906e-13,-4.774e-14,-4.343e-17,5.058e-13,3.137e-15,3.893e-15,-5.058e-13,-3.137e-15,-3.893e-15
120.0,900.0,72.0,7.433e-13,1.937e-13,5.131e-14,-1.905e-13,-4.725e-14,-4.482e-17,5.056e-13,3.141e-15,4.017e-15,-5.056e-13,-3.141e-15,-4.017e-15
120.0,900.0,80.0,7.429e-13,1.939e-13,5.099e-14,-1.907e-13,-4.679e-14,-4.638e-17,5.054e-13,3.136e-15,4.161e-15,-5.054e-13,-3.136e-15,-4.161e-15
120.0,1000.0,8.0,7.53e-13,1.94e-13,5.84e-14,-1.908e-13,-5.537e-14,-2.582e-17,5.068e-13,3.13e-15,3.002e-15,-5.068e-13,-3.13e-15,-3.002e-15
120.0,1000.0,16.0,7.513e-13,1.939e-13,5.704e-14,-1.907e-13,-5.387e-14,-2.703e-17,5.067e-13,3.127e-15,3.142e-15,-5.067e-13,-3.127e-15,-3.142e-15
120.0,1000.0,24.0,7.495e-13,1.938e-13,5.575e-14,-1.906e-13,-5.241e-14,-2.853e-17,5.065e-13,3.13e-15,3.316e-15,-5.065e-13,-3.13e-15,-3.316e-15
120.0,1000.0,32.0,7.485e-13,1.937e-13,5.502e-14,-1.906e-13,-5.158e-14,-2.941e-17,5.063e-13,3.135e-15,3.417e-15,-5.063e-13,-3.135e-15,-3.417e-15
120.0,1000.0,40.0,7.457e-13,1.937e-13,5.286e-14,-1.906e-13,-4.911e-14,-3.194e-17,5.06e-13,3.135e-15,3.71e-15,-5.06e-13,-3.135e-15,-3.71e-15
120.0,1000.0,48.0,7.453e-13,1.937e-13,5.285e-14,-1.906e-13,-4.893e-14,-3.353e-17,5.058e-13,3.137e-15,3.884e-15,-5.058e-13,-3.137e-15,-3.884e-15
120.0,1000.0,56.0,7.444e-13,1.937e-13,5.23e-14,-1.905e-13,-4.825e-14,-3.473e-17,5.056e-13,3.139e-15,4.014e-15,-5.056e-13,-3.139e-15,-4.014e-15
120.0,1000.0,64.0,7.436e-13,1.939e-13,5.162e-14,-1.907e-13,-4.745e-14,-3.559e-17,5.055e-13,3.137e-15,4.125e-15,-5.055e-13,-3.137e-15,-4.125e-15
120.0,1000.0,72.0,7.431e-13,1.939e-13,5.13e-14,-1.908e-13,-4.702e-14,-3.668e-17,5.053e-13,3.139e-15,4.236e-15,-5.053e-13,-3.139e-15,-4.236e-15
120.0,1000.0,80.0,7.425e-13,1.939e-13,5.107e-14,-1.907e-13,-4.667e-14,-3.779e-17,5.051e-13,3.139e-15,4.359e-15,-5.051e-13,-3.139e-15,-4.359e-15
140.0,200.0,8.0,7.688e-13,1.953e-13,7.763e-14,-1.906e-13,-7.219e-14,-1.534e-15,5.06e-13,3.135e-15,3.909e-15,-5.06e-13,-3.135e-15,-3.909e-15
140.0,200.0,16.0,7.685e-13,1.958e-13,7.712e-14,-1.91e-13,-7.153e-14,-1.633e-15,5.059e-13,3.127e-15,3.955e-15,-5.059e-13,-3.127e-15,-3.955e-15
140.0,200.0,24.0,7.625e-13,1.958e-13,7.258e-14,-1.907e-13,-6.633e-14,-1.886e-15,5.055e-13,3.146e-15,4.37e-15,-5.055e-13,-3.146e-15,-4.37e-15
140.0,200.0,32.0,7.612e-13,1.962e-13,7.139e-14,-1.911e-13,-6.486e-14,-2.016e-15,5.053e-13,3.158e-15,4.513e-15,-5.053e-13,-3.158e-15,-4.513e-15
140.0,200.0,40.0,7.6e-13,1.968e-13,7.037e-14,-1.914e-13,-6.351e-14,-2.225e-15,5.051e-13,3.175e-15,4.638e-15,-5.051e-13,-3.175e-15,-4.638e-15
140.0,200.0,48.0,7.583e-13,1.97e-13,6.969e-14,-1.912e-13,-6.227e-14,-2.625e-15,5.049e-13,3.213e-15,4.793e-15,-5.049e-13,-3.213e-15,-4.793e-15
140.0,300.0,8.0,7.684e-13,1.939e-13,7.66e-14,-1.903e-13,-7.219e-14,-5.279e-16,5.06e-13,3.143e-15,3.883e-15,-5.06e-13,-3.143e-15,-3.883e-15
140.0,300.0,16.0,7.683e-13,1.936e-13,7.682e-14,-1.899e-13,-7.241e-14,-5.293e-16,5.06e-13,3.15e-15,3.881e-15,-5.06e-13,-3.15e-15,-3.881e-15
140.0,300.0,24.0,7.627e-13,1.937e-13,7.211e-14,-1.9e-13,-6.72e-14,-6.015e-16,5.055e-13,3.152e-15,4.309e-15,-5.055e-13,-3.152e-15,-4.309e-15
140.0,300.0,32.0,7.612e-13,1.94e-13,7.075e-14,-1.903e-13,-6.565e-14,-6.279e-16,5.053e-13,3.146e-15,4.478e-15,-5.053e-13,-3.146e-15,-4.478e-15
140.0,300.0,40.0,7.601e-13,1.941e-13,6.986e-14,-1.903e-13,-6.462e-14,-6.516e-16,5.052e-13,3.149e-15,4.592e-15,-5.052e-13,-3.149e-15,-4.592e-15
140.0,300.0,48.0,7.59e-13,1.942e-13,6.916e-14,-1.903e-13,-6.37e-14,-6.997e-16,5.05e-13,3.159e-15,4.755e-15,-5.05e-13,-3.159e-15,-4.755e-15
140.0,300.0,56.0,7.551e-13,1.945e-13,6.612e-14,-1.906e-13,-6.013e-14,-7.536e-16,5.044e-13,3.161e-15,5.228e-15,-5.044e-13,-3.161e-15,-5.228e-15
140.0,300.0,64.0,7.573e-13,1.948e-13,6.754e-14,-1.909e-13,-6.173e-14,-7.677e-16,5.047e-13,3.156e-15,5.037e-15,-5.047e-13,-3.156e-15,-5.037e-15
140.0,300.0,72.0,7.562e-13,1.951e-13,6.675e-14,-1.911e-13,-6.072e-14,-8.202e-16,5.045e-13,3.167e-15,5.203e-15,-5.045e-13,-3.167e-15,-5.203e-15
140.0,300.0,80.0,7.549e-13,1.95e-13,6.596e-14,-1.909e-13,-5.973e-14,-8.636e-16,5.042e-13,3.182e-15,5.363e-15,-5.042e-13,-3.182e-15,-5.363e-15
140.0,400.0,8.0,7.69e-13,1.938e-13,7.671e-14,-1.904e-13,-7.262e-14,-2.659e-16,5.06e-13,3.14e-15,3.827e-15,-5.06e-13,-3.14e-15,-3.827e-15
140.0,400.0,16.0,7.689e-13,1.937e-13,7.674e-14,-1.903e-13,-7.264e-14,-2.675e-16,5.06e-13,3.142e-15,3.837e-15,-5.06e-13,-3.142e-15,-3.837e-15
140.0,400.0,24.0,7.626e-13,1.936e-13,7.155e-14,-1.902e-13,-6.693e-14,-3.064e-16,5.055e-13,3.149e-15,4.314e-15,-5.055e-13,-3.149e-15,-4.314e-15
140.0,400.0,32.0,7.616e-13,1.938e-13,7.06e-14,-1.904e-13,-6.585e-14,-3.149e-16,5.053e-13,3.142e-15,4.435e-15,-5.053e-13,-3.142e-15,-4.435e-15
140.0,400.0,40.0,7.601e-13,1.938e-13,6.95e-14,-1.903e-13,-6.459e-14,-3.281e-16,5.052e-13,3.146e-15,4.581e-15,-5.052e-13,-3.146e-15,-4.581e-15
140.0,400.0,48.0,7.593e-13,1.937e-13,6.908e-14,-1.902e-13,-6.404e-14,-3.401e-16,5.05e-13,3.152e-15,4.703e-15,-5.05e-13,-3.152e-15,-4.703e-15
140.0,400.0,56.0,7.581e-13,1.939e-13,6.801e-14,-1.904e-13,-6.281e-14,-3.525e-16,5.049e-13,3.15e-15,4.842e-15,-5.049e-13,-3.15e-15,-4.842e-15
140.0,400.0,64.0,7.575e-13,1.942e-13,6.743e-14,-1.907e-13,-6.207e-14,-3.653e-16,5.047e-13,3.144e-15,4.993e-15,-5.047e-13,-3.144e-15,-4.993e-15
140.0,400.0,72.0,7.566e-13,1.943e-13,6.677e-14,-1.908e-13,-6.126e-14,-3.787e-16,5.045e-13,3.146e-15,5.132e-15,-5.045e-13,-3.146e-15,-5.132e-15
140.0,400.0,80.0,7.551e-13,1.943e-13,6.582e-14,-1.907e-13,-6.009e-14,-3.968e-16,5.043e-13,3.151e-15,5.328e-15,-5.043e-13,-3.151e-15,-5.328e-15
140.0,500.0,8.0,7.702e-13,1.938e-13,7.752e-14,-1.905e-13,-7.362e-14,-1.588e-16,5.061e-13,3.139e-15,3.748e-15,-5.061e-13,-3.139e-15,-3.748e-15
140.0,500.0,16.0,7.692e-13,1.937e-13,7.676e-14,-1.904e-13,-7.278e-14,-1.614e-16,5.06e-13,3.14e-15,3.819e-15,-5.06e-13,-3.14e-15,-3.819e-15
140.0,500.0,24.0,7.628e-13,1.937e-13,7.145e-14,-1.903e-13,-6.697e-14,-1.847e-16,5.055e-13,3.143e-15,4.304e-15,-5.055e-13,-3.143e-15,-4.304e-15
140.0,500.0,32.0,7.615e-13,1.938e-13,7.031e-14,-1.905e-13,-6.567e-14,-1.917e-16,5.053e-13,3.14e-15,4.452e-15,-5.053e-13,-3.14e-15,-4.452e-15
140.0,500.0,40.0,7.603e-13,1.937e-13,6.948e-14,-1.904e-13,-6.472e-14,-1.975e-16,5.052e-13,3.145e-15,4.565e-15,-5.052e-13,-3.145e-15,-4.565e-15
140.0,500.0,48.0,7.591e-13,1.936e-13,6.885e-14,-1.902e-13,-6.392e-14,-2.063e-16,5.05e-13,3.152e-15,4.72e-15,-5.05e-13,-3.152e-15,-4.72e-15
140.0,500.0,56.0,7.582e-13,1.938e-13,6.793e-14,-1.905e-13,-6.288e-14,-2.115e-16,5.049e-13,3.145e-15,4.834e-15,-5.049e-13,-3.145e-15,-4.834e-15
140.0,500.0,64.0,7.575e-13,1.941e-13,6.733e-14,-1.907e-13,-6.212e-14,-2.196e-16,5.047e-13,3.141e-15,4.989e-15,-5.047e-13,-3.141e-15,-4.989e-15
140.0,500.0,72.0,7.566e-13,1.94e-13,6.672e-14,-1.907e-13,-6.137e-14,-2.258e-16,5.045e-13,3.145e-15,5.12e-15,-5.045e-13,-3.145e-15,-5.12e-15
140.0,500.0,80.0,7.551e-13,1.94e-13,6.577e-14,-1.906e-13,-6.022e-14,-2.369e-16,5.043e-13,3.149e-15,5.315e-15,-5.043e-13,-3.149e-15,-5.315e-15
140.0,600.0,8.0,7.694e-13,1.938e-13,7.678e-14,-1.905e-13,-7.286e-14,-1.076e-16,5.06e-13,3.139e-15,3.816e-15,-5.06e-13,-3.139e-15,-3.816e-15
140.0,600.0,16.0,7.694e-13,1.937e-13,7.69e-14,-1.905e-13,-7.297e-14,-1.08e-16,5.06e-13,3.139e-15,3.822e-15,-5.06e-13,-3.139e-15,-3.822e-15
140.0,600.0,24.0,7.609e-13,1.937e-13,6.986e-14,-1.904e-13,-6.525e-14,-1.304e-16,5.053e-13,3.142e-15,4.482e-15,-5.053e-13,-3.142e-15,-4.482e-15
140.0,600.0,32.0,7.617e-13,1.938e-13,7.046e-14,-1.905e-13,-6.588e-14,-1.274e-16,5.053e-13,3.136e-15,4.45e-15,-5.053e-13,-3.136e-15,-4.45e-15
140.0,600.0,40.0,7.611e-13,1.937e-13,7.002e-14,-1.904e-13,-6.54e-14,-1.278e-16,5.053e-13,3.141e-15,4.496e-15,-5.053e-13,-3.141e-15,-4.496e-15
140.0,600.0,48.0,7.592e-13,1.935e-13,6.889e-14,-1.902e-13,-6.402e-14,-1.365e-16,5.05e-13,3.149e-15,4.733e-15,-5.05e-13,-3.149e-15,-4.733e-15
140.0,600.0,56.0,7.581e-13,1.938e-13,6.785e-14,-1.905e-13,-6.285e-14,-1.409e-16,5.048e-13,3.145e-15,4.868e-15,-5.048e-13,-3.145e-15,-4.868e-15
140.0,600.0,64.0,7.577e-13,1.941e-13,6.736e-14,-1.908e-13,-6.221e-14,-1.445e-16,5.047e-13,3.136e-15,5.003e-15,-5.047e-13,-3.136e-15,-5.003e-15
140.0,600.0,72.0,7.567e-13,1.941e-13,6.675e-14,-1.908e-13,-6.147e-14,-1.486e-16,5.045e-13,3.138e-15,5.132e-15,-5.045e-13,-3.138e-15,-5.132e-15
140.0,600.0,80.0,7.551e-13,1.939e-13,6.573e-14,-1.906e-13,-6.023e-14,-1.564e-16,5.042e-13,3.146e-15,5.347e-15,-5.042e-13,-3.146e-15,-5.347e-15
140.0,700.0,8.0,7.696e-13,1.938e-13,7.697e-14,-1.905e-13,-7.304e-14,-7.7e-17,5.06e-13,3.138e-15,3.854e-15,-5.06e-13,-3.138e-15,-3.854e-15
140.0,700.0,16.0,7.693e-13,1.937e-13,7.683e-14,-1.905e-13,-7.287e-14,-7.757e-17,5.059e-13,3.139e-15,3.877e-15,-5.059e-13,-3.139e-15,-3.877e-15
140.0,700.0,24.0,7.629e-13,1.937e-13,7.151e-14,-1.904e-13,-6.705e-14,-8.804e-17,5.054e-13,3.141e-15,4.369e-15,-5.054e-13,-3.141e-15,-4.369e-15
140.0,700.0,32.0,7.618e-13,1.938e-13,7.059e-14,-1.906e-13,-6.601e-14,-9.04e-17,5.053e-13,3.135e-15,4.49e-15,-5.053e-13,-3.135e-15,-4.49e-15
140.0,700.0,40.0,7.604e-13,1.937e-13,6.954e-14,-1.905e-13,-6.481e-14,-9.369e-17,5.051e-13,3.14e-15,4.63e-15,-5.051e-13,-3.14e-15,-4.63e-15
140.0,700.0,48.0,7.596e-13,1.935e-13,6.922e-14,-1.903e-13,-6.438e-14,-9.611e-17,5.05e-13,3.147e-15,4.739e-15,-5.05e-13,-3.147e-15,-4.739e-15
140.0,700.0,56.0,7.578e-13,1.938e-13,6.763e-14,-1.905e-13,-6.255e-14,-1.02e-16,5.047e-13,3.144e-15,4.978e-15,-5.047e-13,-3.144e-15,-4.978e-15
140.0,700.0,64.0,7.576e-13,1.941e-13,6.737e-14,-1.908e-13,-6.22e-14,-1.026e-16,5.046e-13,3.134e-15,5.066e-15,-5.046e-13,-3.134e-15,-5.066e-15
140.0,700.0,72.0,7.566e-13,1.941e-13,6.672e-14,-1.908e-13,-6.141e-14,-1.057e-16,5.044e-13,3.136e-15,5.207e-15,-5.044e-13,-3.136e-15,-5.207e-15
140.0,700.0,80.0,7.55e-13,1.939e-13,6.572e-14,-1.907e-13,-6.02e-14,-1.106e-16,5.041e-13,3.143e-15,5.418e-15,-5.041e-13,-3.143e-15,-5.418e-15
140.0,800.0,8.0,7.717e-13,1.937e-13,7.905e-14,-1.905e-13,-7.518e-14,-5.567e-17,5.06e-13,3.14e-15,3.821e-15,-5.06e-13,-3.14e-15,-3.821e-15
140.0,800.0,16.0,7.688e-13,1.937e-13,7.652e-14,-1.905e-13,-7.247e-14,-5.888e-17,5.058e-13,3.138e-15,3.992e-15,-5.058e-13,-3.138e-15,-3.992e-15
140.0,800.0,24.0,7.627e-13,1.937e-13,7.144e-14,-1.905e-13,-6.69e-14,-6.639e-17,5.053e-13,3.137e-15,4.477e-15,-5.053e-13,-3.137e-15,-4.477e-15
140.0,800.0,32.0,7.614e-13,1.938e-13,7.038e-14,-1.906e-13,-6.569e-14,-6.853e-17,5.051e-13,3.135e-15,4.621e-15,-5.051e-13,-3.135e-15,-4.621e-15
140.0,800.0,40.0,7.601e-13,1.937e-13,6.944e-14,-1.905e-13,-6.461e-14,-7.057e-17,5.05e-13,3.139e-15,4.754e-15,-5.05e-13,-3.139e-15,-4.754e-15
140.0,800.0,48.0,7.59e-13,1.935e-13,6.885e-14,-1.903e-13,-6.386e-14,-7.327e-17,5.048e-13,3.146e-15,4.912e-15,-5.048e-13,-3.146e-15,-4.912e-15
140.0,800.0,56.0,7.58e-13,1.938e-13,6.791e-14,-1.905e-13,-6.28e-14,-7.498e-17,5.046e-13,3.143e-15,5.035e-15,-5.046e-13,-3.143e-15,-5.035e-15
140.0,800.0,64.0,7.572e-13,1.941e-13,6.726e-14,-1.908e-13,-6.198e-14,-7.749e-17,5.044e-13,3.134e-15,5.206e-15,-5.044e-13,-3.134e-15,-5.206e-15
140.0,800.0,72.0,7.564e-13,1.941e-13,6.671e-14,-1.909e-13,-6.13e-14,-7.927e-17,5.043e-13,3.135e-15,5.333e-15,-5.043e-13,-3.135e-15,-5.333e-15
140.0,800.0,80.0,7.548e-13,1.939e-13,6.57e-14,-1.907e-13,-6.006e-14,-8.298e-17,5.04e-13,3.141e-15,5.555e-15,-5.04e-13,-3.141e-15,-5.555e-15
140.0,900.0,8.0,7.686e-13,1.938e-13,7.65e-14,-1.906e-13,-7.234e-14,-4.61e-17,5.057e-13,3.137e-15,4.113e-15,-5.057e-13,-3.137e-15,-4.113e-15
140.0,900.0,16.0,7.688e-13,1.937e-13,7.677e-14,-1.905e-13,-7.261e-14,-4.614e-17,5.057e-13,3.138e-15,4.114e-15,-5.057e-13,-3.138e-15,-4.114e-15
140.0,900.0,24.0,7.624e-13,1.937e-13,7.151e-14,-1.905e-13,-6.684e-14,-5.216e-17,5.051e-13,3.137e-15,4.627e-15,-5.051e-13,-3.137e-15,-4.627e-15
140.0,900.0,32.0,7.638e-13,1.938e-13,7.243e-14,-1.906e-13,-6.788e-14,-5.131e-17,5.053e-13,3.136e-15,4.498e-15,-5.053e-13,-3.136e-15,-4.498e-15
140.0,900.0,40.0,7.599e-13,1.937e-13,6.949e-14,-1.905e-13,-6.452e-14,-5.524e-17,5.048e-13,3.139e-15,4.916e-15,-5.048e-13,-3.139e-15,-4.916e-15
140.0,900.0,48.0,7.588e-13,1.936e-13,6.897e-14,-1.904e-13,-6.385e-14,-5.701e-17,5.046e-13,3.143e-15,5.068e-15,-5.046e-13,-3.143e-15,-5.068e-15
140.0,900.0,56.0,7.577e-13,1.938e-13,6.789e-14,-1.906e-13,-6.261e-14,-5.872e-17,5.044e-13,3.137e-15,5.219e-15,-5.044e-13,-3.137e-15,-5.219e-15
140.0,900.0,64.0,7.568e-13,1.941e-13,6.721e-14,-1.909e-13,-6.174e-14,-6.085e-17,5.042e-13,3.133e-15,5.406e-15,-5.042e-13,-3.133e-15,-5.406e-15
140.0,900.0,72.0,7.559e-13,1.94e-13,6.662e-14,-1.909e-13,-6.102e-14,-6.249e-17,5.04e-13,3.135e-15,5.545e-15,-5.04e-13,-3.135e-15,-5.545e-15
140.0,900.0,80.0,7.545e-13,1.939e-13,6.577e-14,-1.907e-13,-5.997e-14,-6.481e-17,5.038e-13,3.14e-15,5.734e-15,-5.038e-13,-3.14e-15,-5.734e-15
140.0,1000.0,8.0,7.687e-13,1.938e-13,7.696e-14,-1.906e-13,-7.263e-14,-3.735e-17,5.055e-13,3.135e-15,4.299e-15,-5.055e-13,-3.135e-15,-4.299e-15
140.0,1000.0,16.0,7.684e-13,1.937e-13,7.673e-14,-1.905e-13,-7.236e-14,-3.771e-17,5.055e-13,3.137e-15,4.335e-15,-5.055e-13,-3.137e-15,-4.335e-15
140.0,1000.0,24.0,7.62e-13,1.937e-13,7.15e-14,-1.905e-13,-6.658e-14,-4.251e-17,5.049e-13,3.136e-15,4.879e-15,-5.049e-13,-3.136e-15,-4.879e-15
140.0,1000.0,32.0,7.607e-13,1.938e-13,7.047e-14,-1.906e-13,-6.539e-14,-4.382e-17,5.047e-13,3.133e-15,5.03e-15,-5.047e-13,-3.133e-15,-5.03e-15
140.0,1000.0,40.0,7.591e-13,1.936e-13,6.945e-14,-1.904e-13,-6.422e-14,-4.526e-17,5.045e-13,3.14e-15,5.185e-15,-5.045e-13,-3.14e-15,-5.185e-15
140.0,1000.0,48.0,7.584e-13,1.939e-13,6.879e-14,-1.907e-13,-6.338e-14,-4.686e-17,5.043e-13,3.137e-15,5.369e-15,-5.043e-13,-3.137e-15,-5.369e-15
140.0,1000.0,56.0,7.573e-13,1.94e-13,6.79e-14,-1.908e-13,-6.235e-14,-4.786e-17,5.041e-13,3.136e-15,5.499e-15,-5.041e-13,-3.136e-15,-5.499e-15
140.0,1000.0,64.0,7.563e-13,1.941e-13,6.729e-14,-1.909e-13,-6.156e-14,-4.947e-17,5.039e-13,3.135e-15,5.68e-15,-5.039e-13,-3.135e-15,-5.68e-15
140.0,1000.0,72.0,7.554e-13,1.94e-13,6.669e-14,-1.909e-13,-6.081e-14,-5.082e-17,5.037e-13,3.135e-15,5.826e-15,-5.037e-13,-3.135e-15,-5.826e-15
140.0,1000.0,80.0,7.541e-13,1.939e-13,6.59e-14,-1.907e-13,-5.984e-14,-5.259e-17,5.035e-13,3.139e-15,5.999e-15,-5.035e-13,-3.139e-15,-5.999e-15
160.0,200.0,8.0,7.789e-13,1.96e-13,9.15e-14,-1.905e-13,-8.381e-14,-2.439e-15,5.046e-13,3.129e-15,5.255e-15,-5.046e-13,-3.129e-15,-5.255e-15
160.0,200.0,16.0,7.765e-13,1.965e-13,8.947e-14,-1.907e-13,-8.139e-14,-2.662e-15,5.044e-13,3.144e-15,5.414e-15,-5.044e-13,-3.144e-15,-5.414e-15
160.0,200.0,24.0,7.743e-13,1.97e-13,8.78e-14,-1.908e-13,-7.924e-14,-2.98e-15,5.042e-13,3.16e-15,5.583e-15,-5.042e-13,-3.16e-15,-5.583e-15
160.0,300.0,8.0,7.793e-13,1.939e-13,9.06e-14,-1.9e-13,-8.468e-14,-7.264e-16,5.046e-13,3.144e-15,5.19e-15,-5.046e-13,-3.144e-15,-5.19e-15
160.0,300.0,16.0,7.767e-13,1.941e-13,8.818e-14,-1.902e-13,-8.202e-14,-7.722e-16,5.044e-13,3.139e-15,5.384e-15,-5.044e-13,-3.139e-15,-5.384e-15
160.0,300.0,24.0,7.784e-13,1.942e-13,8.957e-14,-1.903e-13,-8.353e-14,-7.927e-16,5.046e-13,3.141e-15,5.24e-15,-5.046e-13,-3.141e-15,-5.24e-15
160.0,300.0,32.0,7.734e-13,1.944e-13,8.559e-14,-1.904e-13,-7.898e-14,-8.633e-16,5.04e-13,3.148e-15,5.742e-15,-5.04e-13,-3.148e-15,-5.742e-15
160.0,300.0,40.0,7.715e-13,1.946e-13,8.392e-14,-1.905e-13,-7.71e-14,-9.119e-16,5.039e-13,3.15e-15,5.906e-15,-5.039e-13,-3.15e-15,-5.906e-15
160.0,300.0,48.0,7.703e-13,1.95e-13,8.279e-14,-1.908e-13,-7.576e-14,-9.548e-16,5.037e-13,3.152e-15,6.075e-15,-5.037e-13,-3.152e-15,-6.075e-15
160.0,300.0,56.0,7.686e-13,1.949e-13,8.184e-14,-1.907e-13,-7.449e-14,-1.024e-15,5.034e-13,3.165e-15,6.324e-15,-5.034e-13,-3.165e-15,-6.324e-15
160.0,300.0,64.0,7.669e-13,1.951e-13,8.025e-14,-1.909e-13,-7.275e-14,-1.065e-15,5.032e-13,3.174e-15,6.43e-15,-5.032e-13,-3.174e-15,-6.43e-15
160.0,300.0,72.0,7.659e-13,1.954e-13,7.96e-14,-1.911e-13,-7.18e-14,-1.149e-15,5.03e-13,3.185e-15,6.652e-15,-5.03e-13,-3.185e-15,-6.652e-15
160.0,300.0,80.0,7.648e-13,1.955e-13,7.891e-14,-1.911e-13,-7.089e-14,-1.209e-15,5.027e-13,3.194e-15,6.821e-15,-5.027e-13,-3.194e-15,-6.821e-15
160.0,400.0,8.0,7.79e-13,1.937e-13,8.972e-14,-1.902e-13,-8.417e-14,-3.706e-16,5.046e-13,3.142e-15,5.184e-15,-5.046e-13,-3.142e-15,-5.184e-15
160.0,400.0,16.0,7.771e-13,1.939e-13,8.793e-14,-1.904e-13,-8.221e-14,-3.837e-16,5.045e-13,3.138e-15,5.337e-15,-5.045e-13,-3.138e-15,-5.337e-15
160.0,400.0,24.0,7.749e-13,1.937e-13,8.639e-14,-1.901e-13,-8.049e-14,-3.995e-16,5.043e-13,3.149e-15,5.508e-15,-5.043e-13,-3.149e-15,-5.508e-15
160.0,400.0,32.0,7.739e-13,1.94e-13,8.552e-14,-1.904e-13,-7.943e-14,-4.14e-16,5.041e-13,3.143e-15,5.675e-15,-5.041e-13,-3.143e-15,-5.675e-15
160.0,400.0,40.0,7.721e-13,1.94e-13,8.393e-14,-1.905e-13,-7.767e-14,-4.294e-16,5.039e-13,3.146e-15,5.829e-15,-5.039e-13,-3.146e-15,-5.829e-15
160.0,400.0,48.0,7.709e-13,1.943e-13,8.286e-14,-1.907e-13,-7.643e-14,-4.442e-16,5.037e-13,3.141e-15,5.989e-15,-5.037e-13,-3.141e-15,-5.989e-15
160.0,400.0,56.0,7.691e-13,1.943e-13,8.168e-14,-1.907e-13,-7.494e-14,-4.696e-16,5.034e-13,3.144e-15,6.267e-15,-5.034e-13,-3.144e-15,-6.267e-15
160.0,400.0,64.0,7.673e-13,1.944e-13,8.01e-14,-1.908e-13,-7.325e-14,-4.789e-16,5.033e-13,3.145e-15,6.374e-15,-5.033e-13,-3.145e-15,-6.374e-15
160.0,400.0,72.0,7.671e-13,1.941e-13,8.034e-14,-1.905e-13,-7.344e-14,-4.754e-16,5.032e-13,3.154e-15,6.416e-15,-5.032e-13,-3.154e-15,-6.416e-15
160.0,400.0,80.0,7.649e-13,1.943e-13,7.879e-14,-1.906e-13,-7.151e-14,-5.267e-16,5.028e-13,3.157e-15,6.758e-15,-5.028e-13,-3.157e-15,-6.758e-15
160.0,500.0,8.0,7.79e-13,1.937e-13,8.943e-14,-1.904e-13,-8.402e-14,-2.232e-16,5.046e-13,3.139e-15,5.188e-15,-5.046e-13,-3.139e-15,-5.188e-15
160.0,500.0,16.0,7.77e-13,1.938e-13,8.761e-14,-1.905e-13,-8.203e-14,-2.312e-16,5.045e-13,3.138e-15,5.346e-15,-5.045e-13,-3.138e-15,-5.346e-15
160.0,500.0,24.0,7.749e-13,1.935e-13,8.623e-14,-1.901e-13,-8.049e-14,-2.405e-16,5.043e-13,3.151e-15,5.5e-15,-5.043e-13,-3.151e-15,-5.5e-15
160.0,500.0,32.0,7.767e-13,1.938e-13,8.749e-14,-1.904e-13,-8.186e-14,-2.408e-16,5.044e-13,3.143e-15,5.387e-15,-5.044e-13,-3.143e-15,-5.387e-15
160.0,500.0,40.0,7.719e-13,1.939e-13,8.363e-14,-1.905e-13,-7.753e-14,-2.572e-16,5.039e-13,3.145e-15,5.842e-15,-5.039e-13,-3.145e-15,-5.842e-15
160.0,500.0,48.0,7.708e-13,1.94e-13,8.267e-14,-1.906e-13,-7.642e-14,-2.645e-16,5.037e-13,3.141e-15,5.987e-15,-5.037e-13,-3.141e-15,-5.987e-15
